entry_date,exit_date,type,entry_price,exit_price,pnl,pnl_pct,net_pnl,capital
2012-04-17,2012-04-23,long,1649.26,1637.77,-11.490000000000009,-0.6966760850320756,-14.788520000000009,9985.21148
2012-04-25,2012-04-26,short,1644.18,1656.74,-12.559999999999945,-0.7639066282280496,-15.848359999999946,9969.36312
2012-06-01,2012-06-06,short,1623.04,1618.74,4.2999999999999545,0.26493493690851455,1.0539199999999544,9970.41704
2012-06-08,2012-06-12,short,1592.32,1609.3,-16.980000000000018,-1.066368569131834,-20.16464000000002,9950.2524
2012-06-13,2012-06-14,short,1616.77,1622.67,-5.900000000000091,-0.3649251284969471,-9.13354000000009,9941.118859999999
2012-06-15,2012-06-20,short,1623.99,1605.88,18.1099999999999,1.1151546499670504,14.8620199999999,9955.98088
2012-07-02,2012-07-03,short,1597.02,1617.13,-20.110000000000127,-1.2592202978046692,-23.30404000000013,9932.676839999998
2012-07-04,2012-07-05,short,1614.98,1604.0,10.980000000000018,0.6798845806140025,7.750040000000018,9940.426879999999
2012-07-17,2012-07-19,short,1582.68,1580.87,1.8100000000001728,0.11436297925039635,-1.3553599999998274,9939.07152
2012-08-09,2012-08-10,short,1616.75,1619.48,-2.730000000000018,-0.16885727539817647,-5.9635000000000185,9933.10802
2012-08-14,2012-08-15,short,1598.99,1603.17,-4.180000000000064,-0.2614150182302618,-7.377980000000064,9925.73004
2012-08-20,2012-08-21,short,1620.13,1637.33,-17.199999999999818,-1.0616432014714756,-20.440259999999817,9905.289780000001
2012-08-22,2012-08-23,short,1653.94,1670.55,-16.6099999999999,-1.004268594991348,-19.9178799999999,9885.371900000002
2012-09-03,2012-09-04,short,1692.3,1695.72,-3.4200000000000728,-0.20209182769013018,-6.804600000000073,9878.567300000002
2012-09-07,2012-09-10,short,1735.7,1726.0,9.700000000000045,0.5588523362332226,6.228600000000045,9884.795900000003
2012-09-11,2012-09-12,short,1732.03,1730.64,1.3899999999998727,0.0802526515129572,-2.0740600000001272,9882.721840000002
2012-09-13,2012-09-18,short,1766.12,1771.25,-5.130000000000109,-0.29046723891921894,-8.662240000000109,9874.059600000002
2012-09-20,2012-09-21,short,1768.5,1773.03,-4.529999999999973,-0.25614927905004087,-8.066999999999972,9865.992600000003
2012-10-01,2012-10-02,short,1775.27,1774.74,0.5299999999999727,0.02985461366439881,-3.0205400000000275,9862.972060000004
2012-10-08,2012-10-10,short,1774.86,1762.32,12.539999999999964,0.7065345999121038,8.990279999999963,9871.962340000004
2012-10-17,2012-10-18,short,1749.86,1741.07,8.789999999999964,0.5023259003577408,5.290279999999964,9877.252620000003
2012-10-19,2012-10-23,short,1721.75,1707.3,14.450000000000045,0.8392623783940784,11.006500000000045,9888.259120000002
2012-10-29,2012-10-30,short,1709.14,1708.62,0.5200000000002092,0.030424658015154354,-2.898279999999791,9885.360840000003
2012-11-05,2012-11-06,short,1684.46,1716.02,-31.559999999999945,-1.873597473374253,-34.92891999999995,9850.431920000003
2012-11-12,2012-11-14,short,1728.47,1726.72,1.75,0.10124561027961144,-1.7069400000000003,9848.724980000003
2012-11-15,2012-11-16,short,1716.05,1713.57,2.480000000000018,0.14451793362664364,-0.952099999999982,9847.772880000002
2012-11-28,2012-11-29,short,1719.3,1725.7,-6.400000000000091,-0.3722445181178439,-9.838600000000092,9837.934280000001
2012-12-03,2012-12-06,short,1715.53,1699.87,15.660000000000082,0.912837432163826,12.228940000000081,9850.163220000002
2013-01-10,2013-01-14,short,1674.68,1667.59,7.0900000000001455,0.4233644636587375,3.740640000000145,9853.903860000002
2013-01-23,2013-01-25,short,1685.73,1658.91,26.819999999999936,1.5910021177768643,23.448539999999937,9877.352400000002
2013-02-01,2013-02-04,short,1667.11,1674.16,-7.050000000000182,-0.4228875119218397,-10.384220000000182,9866.968180000002
2013-02-05,2013-02-07,short,1672.74,1671.4,1.3399999999999181,0.08010808613412235,-2.005480000000082,9864.962700000002
2013-02-26,2013-02-27,short,1613.66,1597.05,16.610000000000127,1.029337035063156,13.382680000000127,9878.345380000002
2013-03-15,2013-03-18,short,1591.95,1605.01,-13.059999999999945,-0.8203775244197334,-16.243899999999947,9862.101480000003
2013-03-22,2013-03-28,short,1608.42,1596.1,12.320000000000164,0.7659690876761147,9.103160000000162,9871.204640000004
2013-04-02,2013-04-05,short,1575.96,1580.79,-4.829999999999927,-0.30647985989491655,-7.981919999999928,9863.222720000003
2013-04-30,2013-05-01,short,1476.59,1457.02,19.569999999999936,1.3253509775902543,16.616819999999937,9879.839540000003
2013-05-07,2013-05-08,short,1452.07,1473.65,-21.580000000000155,-1.4861542487621227,-24.484140000000153,9855.355400000002
2013-05-10,2013-05-13,short,1447.39,1430.81,16.580000000000155,1.1455101942116606,13.685220000000154,9869.040620000002
2013-05-31,2013-06-05,short,1387.64,1403.74,-16.09999999999991,-1.160243290767051,-18.87527999999991,9850.165340000001
2013-06-10,2013-06-12,short,1386.28,1388.46,-2.1800000000000637,-0.15725538852180396,-4.952560000000064,9845.212780000002
2013-07-01,2013-07-02,short,1252.2,1243.18,9.019999999999982,0.7203322153010686,6.515599999999981,9851.728380000002
2013-07-11,2013-07-17,short,1285.8,1275.24,10.559999999999945,0.8212785814279006,7.988399999999945,9859.716780000002
2013-07-29,2013-08-02,short,1328.09,1312.43,15.659999999999854,1.1791369560797729,13.003819999999855,9872.720600000002
2013-08-07,2013-08-08,short,1287.24,1312.92,-25.680000000000064,-1.9949659737112009,-28.254480000000065,9844.466120000003
2013-08-12,2013-08-13,short,1337.07,1321.41,15.659999999999854,1.1712176625008306,12.985859999999855,9857.451980000003
2013-08-15,2013-08-16,short,1365.61,1376.56,-10.950000000000045,-0.8018394710056345,-13.681220000000046,9843.770760000003
2013-09-20,2013-09-23,short,1325.65,1322.32,3.3300000000001546,0.2511975257421004,0.6787000000001542,9844.449460000003
2013-09-30,2013-10-03,short,1328.65,1316.72,11.930000000000064,0.8979038874045131,9.272700000000064,9853.722160000003
2013-10-08,2013-10-09,short,1319.18,1304.64,14.539999999999964,1.1021998514228508,11.901639999999963,9865.623800000003
2013-10-18,2013-10-21,short,1316.08,1315.92,0.15999999999985448,0.012157315664690178,-2.4721600000001454,9863.151640000004
2013-10-23,2013-10-24,short,1333.4,1346.6,-13.199999999999818,-0.9899505024748626,-15.866799999999818,9847.284840000004
2013-10-31,2013-11-01,short,1322.87,1315.85,7.019999999999982,0.5306643887910363,4.374259999999982,9851.659100000004
