entry_date,exit_date,position,entry_price,exit_price,position_size,pnl,balance,return_pct,close_reason
4503,4506,short,1803.9,1801.2,1.369112181434539,3.6966028898733176,621.1319689123146,0.7393205779746636,signal_change
4506,4507,long,1801.2,1814.36,1.379373681795058,18.152557652422765,639.2845265647373,3.630511530484553,signal_change
4507,4508,short,1814.36,1810.53,1.4093884930548235,5.3979579283998715,644.6824844931372,1.0795915856799743,signal_change
4508,4510,long,1810.53,1796.3,1.4242956139763212,-20.267726586883075,624.4147579062541,-4.053545317376615,signal_change
4510,4512,short,1796.3,1821.43,1.3904464909118834,-34.94192031661578,589.4728375896383,-6.9883840633231555,signal_change
4512,4513,long,1821.43,1826.14,1.2945275691948377,6.0972248509077325,595.570062440546,1.2194449701815464,signal_change
4513,4518,short,1826.14,1840.63,1.3045441476350028,-18.902844699231203,576.6672177413149,-3.7805689398462405,signal_change
4518,4520,long,1840.63,1834.63,1.2531953032196907,-7.519171819318145,569.1480459219968,-1.5038343638636291,signal_change
4520,4523,short,1834.63,1818.84,1.2408999000822982,19.593809422299728,588.7418553442965,3.918761884459945,signal_change
4523,4526,long,1818.84,1796.88,1.2947633774148282,-28.43300376802938,560.3088515762671,-5.686600753605877,signal_change
4526,4529,short,1796.88,1804.88,1.247292755389936,-9.97834204311949,550.3305095331476,-1.995668408623898,signal_change
4529,4530,long,1804.88,1807.84,1.2196500809652666,3.6101642396569567,553.9406737728045,0.7220328479313913,signal_change
4530,4534,short,1807.84,1826.75,1.2256409278980542,-23.1768699465523,530.7638038262522,-4.635373989310461,signal_change
4534,4535,long,1826.75,1858.98,1.1622034844970626,37.457818305340346,568.2216221315925,7.49156366106807,signal_change
4535,4539,short,1858.98,1898.25,1.2226524699170351,-48.01356249364195,520.2080596379506,-9.60271249872839,stop_loss
4540,4544,short,1897.34,1903.77,1.0967102567551426,-7.051846950935636,513.1562126870149,-1.4103693901871273,signal_change
4544,4545,long,1903.77,1888.25,1.0781895138320594,-16.73350125467354,496.4227114323413,-3.346700250934708,signal_change
4545,4546,short,1888.25,1908.26,1.0516037843131816,-21.042591724106753,475.3801197082346,-4.208518344821351,signal_change
4546,4547,long,1908.26,1945.17,0.9964682374691805,36.77964264498754,512.1597623532222,7.355928528997508,signal_change
4547,4550,short,1945.17,1969.74,1.0531928054683592,-25.876947230357523,486.28281512286463,-5.175389446071504,signal_change
4550,4551,long,1969.74,1997.24,0.9875066051821351,27.156431642508714,513.4392467653734,5.431286328501743,signal_change
4551,4552,short,1997.24,2050.15,1.0282975441416622,-54.407223060535436,459.0320237048379,-10.881444612107087,stop_loss
4553,4556,short,1992.39,1951.44,0.9215706236325978,37.738317037754925,496.77034074259285,7.547663407550985,signal_change
4556,4558,long,1951.44,1924.83,1.0182641346750971,-27.096008623704464,469.6743321188884,-5.419201724740893,signal_change
4558,4562,short,1924.83,1921.53,0.976032859252793,3.220908435534173,472.89524055442257,0.6441816871068345,signal_change
4562,4563,long,1921.53,1944.86,0.9844139629449921,22.966377755506592,495.86161830992916,4.593275551101319,signal_change
4563,4566,short,1944.86,1921.82,1.0198402318108843,23.49711894092274,519.3587372508518,4.699423788184548,signal_change
4566,4567,long,1921.82,1919.31,1.0809726972366858,-2.7132414700640712,516.6454957807878,-0.5426482940128142,signal_change
4567,4569,short,1919.31,1936.88,1.0767317333433115,-18.918176554842162,497.7273192259456,-3.7836353109684326,signal_change
4569,4570,long,1936.88,1924.09,1.0278950048034894,-13.146777111436828,484.5805421145088,-2.629355422287366,signal_change
4570,4572,short,1924.09,1923.62,1.007396830947635,0.473476510545416,485.0540186250542,0.09469530210908321,signal_change
4572,4573,long,1923.62,1925.61,1.0086275223278074,2.007168769432346,487.0611873944865,0.40143375388646924,signal_change
4573,4577,short,1925.61,1966.38,1.0117545866390112,-41.249234497272695,445.8119528972138,-8.249846899454539,stop_loss
4578,4583,short,1977.76,1951.74,0.9016502566483574,23.460939677990243,469.2728925752041,4.6921879355980485,signal_change
4583,4584,long,1951.74,1931.91,0.961752882197842,-19.07155965398314,450.20133292122097,-3.8143119307966282,signal_change
4584,4585,short,1931.91,1897.67,0.9321372795238309,31.916380450895975,482.11771337211695,6.383276090179195,signal_change
4585,4586,long,1897.67,1906.14,1.0162308797043047,8.607475551095488,490.72518892321244,1.7214951102190976,signal_change
4586,4590,short,1906.14,1863.21,1.0297778524624897,44.20836320621475,534.9335521294272,8.84167264124295,signal_change
4590,4592,long,1863.21,1881.75,1.1484127975470875,21.29157326652296,556.2251253959502,4.258314653304592,signal_change
4592,4593,short,1881.75,1877.2,1.1823571152298662,5.379724874295837,561.604850270246,1.0759449748591674,signal_change
4593,4594,long,1877.2,1882.37,1.1966862353936627,6.186867836985051,567.791718107231,1.2373735673970103,signal_change
4594,4595,short,1882.37,1854.13,1.206546466650512,34.07287221821019,601.8645903254412,6.814574443642038,signal_change
4595,4597,long,1854.13,1852.3,1.2984301862877816,-2.3761272409068415,599.4884630845344,-0.47522544818136825,signal_change
4597,4598,short,1852.3,1821.94,1.2945817914690587,39.303503189000494,638.7919662735349,7.8607006378000985,signal_change
4598,4602,long,1821.94,1817.35,1.402443475138665,-6.437215550886675,632.3547507226482,-1.2874431101773351,signal_change
4602,4603,short,1817.35,1841.17,1.3918172079624689,-33.15308589366624,599.201664828982,-6.630617178733248,signal_change
4603,4604,long,1841.17,1845.71,1.3017845496700076,5.910101855501786,605.1117666844838,1.1820203711003572,signal_change
4604,4605,short,1845.71,1853.6,1.3113907746817945,-10.346873212239192,594.7648934722446,-2.0693746424478388,signal_change
4605,4606,long,1853.6,1866.14,1.2834805642473988,16.09484627566263,610.8597397479072,3.2189692551325253,signal_change
4606,4611,short,1866.14,1838.26,1.3093545816453367,36.504805736272125,647.3645454841793,7.300961147254426,signal_change
4611,4612,long,1838.26,1846.64,1.40864631876705,11.804456151268033,659.1690016354473,2.3608912302536065,signal_change
4612,4620,short,1846.64,1819.11,1.427823510019164,39.30798123082787,698.4769828662752,7.861596246165574,signal_change
4620,4623,long,1819.11,1856.47,1.535865303068589,57.37992772264268,755.8569105889179,11.475985544528536,signal_change
4623,4624,short,1856.47,1840.39,1.6285895502516452,26.187719968046334,782.0446305569642,5.237543993609267,signal_change
4624,4625,long,1840.39,1838.41,1.699736752659956,-3.3654787702667437,778.6791517866975,-0.6730957540533486,signal_change
4625,4627,short,1838.41,1838.32,1.6942448132608015,0.15248203319371867,778.8316338198912,0.030496406638743735,signal_change
4627,4629,long,1838.32,1827.42,1.6946595452802367,-18.47178904355435,760.3598447763368,-3.69435780871087,signal_change
4629,4632,short,1827.42,1818.25,1.6643351715015415,15.261953522669259,775.6217982990061,3.0523907045338516,signal_change
4632,4635,long,1818.25,1807.9,1.7063039698589437,-17.660246088039912,757.9615522109661,-3.5320492176079825,signal_change
4635,4636,short,1807.9,1764.58,1.6769988433231178,72.64758989275774,830.6091421037239,14.529517978551548,signal_change
4636,4637,long,1764.58,1739.08,1.8828483652851646,-48.0126333147717,782.5965087889522,-9.60252666295434,signal_change
4637,4639,short,1739.08,1742.45,1.800024170915547,-6.066081455985605,776.5304273329666,-1.2132162911971212,signal_change
4639,4640,long,1742.45,1734.02,1.7826174118808955,-15.027464782156063,761.5029625508106,-3.0054929564312127,signal_change
4640,4641,short,1734.02,1726.09,1.7566186377338453,13.929985797229506,775.4329483480401,2.785997159445901,signal_change
4641,4643,long,1726.09,1709.72,1.7969699108344064,-29.416397440359038,746.0165509076811,-5.883279488071808,signal_change
4643,4645,short,1709.72,1708.99,1.7453537442567932,1.2741082333074907,747.2906591409886,0.25482164666149815,signal_change
4645,4646,long,1708.99,1711.56,1.749081408647186,4.495139220223156,751.7857983612117,0.8990278440446312,signal_change
4646,4648,short,1711.56,1718.2,1.7569604299264103,-11.66621725471154,740.1195811065002,-2.333243450942308,signal_change
4648,4651,long,1718.2,1717.2,1.7230114797031781,-1.723011479703178,738.396569626797,-0.3446022959406356,signal_change
4651,4653,short,1717.2,1755.83,1.7200013268735082,-66.44365125712342,671.9529183696736,-13.288730251424685,stop_loss
4654,4658,short,1766.0,1791.13,1.5219771650502234,-38.24728615771228,633.7056322119613,-7.649457231542456,signal_change
4658,4659,long,1791.13,1775.42,1.4152085715988483,-22.23292665981796,611.4727055521433,-4.446585331963592,signal_change
4659,4660,short,1775.42,1788.98,1.3776406834487465,-18.680807667564924,592.7918978845784,-3.736161533512985,signal_change
4660,4661,long,1788.98,1794.31,1.325429905051098,7.064541393922257,599.8564392785006,1.4129082787844514,signal_change
4661,4664,short,1794.31,1801.62,1.3372414784033988,-9.775235207128773,590.0812040713719,-1.9550470414257546,signal_change
4664,4666,long,1801.62,1775.46,1.3101124633860013,-34.2725420421776,555.8086620291942,-6.854508408435519,signal_change
4666,4667,short,1775.46,1762.0,1.2522020479857485,16.85463956588822,572.6633015950824,3.3709279131776437,signal_change
4667,4669,long,1762.0,1747.28,1.300030196583615,-19.136444493710847,553.5268571013715,-3.82728889874217,signal_change
4669,4678,short,1747.28,1697.55,1.267173794930112,63.01655282187449,616.543409923246,12.603310564374897,signal_change
4678,4679,long,1697.55,1712.78,1.4527840945438921,22.125901759903506,638.6693116831495,4.425180351980701,signal_change
4679,4681,short,1712.78,1701.9,1.4915384618763636,16.22793846521466,654.8972501483642,3.245587693042932,signal_change
4681,4682,long,1701.9,1718.27,1.5392144077756957,25.19693985528797,680.0941900036521,5.039387971057594,signal_change
4682,4683,short,1718.27,1708.42,1.583206806854923,15.594587047520847,695.6887770511729,3.1189174095041694,signal_change
4683,4685,long,1708.42,1724.69,1.628847185238227,26.50134370382592,722.1901207549988,5.300268740765184,signal_change
4685,4688,short,1724.69,1664.56,1.6749447628385363,100.71442858948139,822.9045493444802,20.142885717896277,signal_change
4688,4689,long,1664.56,1675.01,1.977470441064258,20.664566109121584,843.5691154536017,4.1329132218243165,signal_change
4689,4692,short,1675.01,1673.73,2.014481383283925,2.578536170603369,846.1476516242051,0.5157072341206738,signal_change
4692,4694,long,1673.73,1644.87,2.022184346637044,-58.36024024394536,787.7874113802598,-11.672048048789073,signal_change
4694,4699,short,1644.87,1660.79,1.9157438858517932,-30.498642662760687,757.2887687174991,-6.099728532552137,signal_change
4699,4701,long,1660.79,1726.34,1.8239242016570407,119.55823141861892,876.847000136118,23.911646283723783,signal_change
4701,4703,short,1726.34,1712.49,2.031690165636243,28.138908794061784,904.9859089301798,5.6277817588123575,signal_change
4703,4704,long,1712.49,1694.8,2.1138480433291402,-37.3939718864926,867.5919370436872,-7.47879437729852,signal_change
4704,4705,short,1694.8,1668.03,2.0476562120455206,54.81575679645856,922.4076938401457,10.963151359291711,signal_change
4705,4706,long,1668.03,1666.1,2.211969074513398,-4.269100313810998,918.1385935263347,-0.8538200627621997,signal_change
4706,4708,short,1666.1,1666.19,2.20428208037053,-0.19838538723366844,917.9402081391011,-0.03967707744673369,signal_change
4708,4709,long,1666.19,1644.29,2.2036867539454708,-48.260739911406006,869.679468227695,-9.6521479822812,signal_change
4709,4712,short,1644.29,1629.01,2.11563524251244,32.326906505590024,902.006374733285,6.465381301118005,signal_change
4712,4714,long,1629.01,1657.33,2.214857796412017,62.72477279438819,964.7311475276732,12.544954558877638,signal_change
4714,4715,short,1657.33,1649.36,2.3283984421392803,18.557335583850122,983.2884831115233,3.7114671167700246,signal_change
4715,4717,long,1649.36,1664.62,2.384654612968723,36.389829393902694,1019.678312505426,7.277965878780539,signal_change
4717,4722,short,1664.62,1635.07,2.4502368408535906,72.4044986472235,1092.0828111526496,14.480899729444701,signal_change
4722,4725,long,1635.07,1675.31,2.6716478466430176,107.50710934891505,1199.5899205015646,21.50142186978301,signal_change
4725,4726,short,1675.31,1712.33,2.8641622637041855,-106.0312870023289,1093.5586334992358,-21.206257400465777,stop_loss
4727,4729,long,1706.92,1770.15,2.5626476542526557,162.03621117839546,1255.5948446776313,32.40724223567909,signal_change
4729,4733,short,1770.15,1760.17,2.837262027913185,28.31587503857364,1283.910719716205,5.663175007714728,signal_change
4733,4734,long,1760.17,1750.97,2.9176970854319864,-26.842813185974414,1257.0679065302306,-5.3685626371948825,signal_change
4734,4735,short,1750.97,1737.75,2.8717063262768194,37.96395763337963,1295.0318641636102,7.592791526675925,signal_change
4735,4736,long,1737.75,1739.97,2.9809394082315874,6.617685486274205,1301.6495496498844,1.323537097254841,signal_change
4736,4739,short,1739.97,1754.65,2.9923494075182546,-43.927689302368165,1257.7218603475162,-8.785537860473633,signal_change
4739,4741,long,1754.65,1749.67,2.8671743318553924,-14.278528172639907,1243.4433321748763,-2.8557056345279817,signal_change
4741,4743,short,1749.67,1802.86,2.842692238364666,-151.2028001586161,1092.2405320162602,-30.24056003172322,stop_loss
4744,4745,short,1797.98,1768.65,2.429928101572343,71.26979121911663,1163.5103232353767,14.253958243823325,signal_change
4745,4746,long,1768.65,1770.99,2.6314088671820355,6.157496749205747,1169.6678199845826,1.2314993498411495,signal_change
4746,4750,short,1770.99,1781.27,2.641839468285157,-27.15810973397134,1142.5097102506113,-5.431621946794269,signal_change
4750,4751,long,1781.27,1810.51,2.565607033746959,75.0183496667611,1217.5280599173725,15.00366993335222,signal_change
4751,4753,short,1810.51,1776.8,2.6899118147204324,90.67692727422587,1308.2049871915983,18.135385454845174,signal_change
4753,4754,long,1776.8,1793.1,2.945081015739753,48.004820556557846,1356.2098077481562,9.60096411131157,signal_change
4754,4756,short,1793.1,1817.67,3.0253969276630555,-74.33400251268179,1281.8758052354744,-14.866800502536359,signal_change
4756,4757,long,1817.67,1814.15,2.820920860740342,-9.929641429805953,1271.9461638056684,-1.9859282859611904,signal_change
4757,4760,short,1814.15,1813.47,2.804500540320632,1.907060367418208,1273.8532241730866,0.3814120734836416,signal_change
4760,4761,long,1813.47,1804.21,2.8097585825474622,-26.01836447438948,1247.834859698697,-5.203672894877895,signal_change
4761,4765,short,1804.21,1854.68,2.766495828531484,-139.62504446598405,1108.209815232713,-27.92500889319681,stop_loss
4766,4767,short,1832.92,1866.03,2.4184575763976888,-80.07513035452725,1028.1346848781857,-16.01502607090545,signal_change
4767,4768,long,1866.03,1871.67,2.203897439758601,12.429981560238732,1040.5646664384244,2.4859963120477464,signal_change
4768,4771,short,1871.67,1896.75,2.223820794132351,-55.773425516839204,984.7912409215852,-11.154685103367841,signal_change
4771,4773,long,1896.75,1915.45,2.0767971338797104,38.83610640355067,1023.6273473251358,7.767221280710135,signal_change
4773,4776,short,1915.45,1932.12,2.1376226940408483,-35.63417030966061,987.9931770154752,-7.126834061932122,signal_change
4776,4777,long,1932.12,1925.92,2.045407484039243,-12.68152640104293,975.3116506144323,-2.536305280208586,signal_change
4777,4782,short,1925.92,1928.3,2.0256535071330735,-4.821055346976475,970.4905952674559,-0.9642110693952951,signal_change
4782,4783,long,1928.3,1923.23,2.0131527153813327,-10.20668426698323,960.2839110004727,-2.041336853396646,signal_change
4783,4786,short,1923.23,1912.6,1.9972315552491853,21.230571432299058,981.5144824327717,4.246114286459812,signal_change
4786,4787,long,1912.6,1865.81,2.052733415105661,-96.04739649279381,885.4670859399779,-19.20947929855876,stop_loss
4788,4791,short,1867.65,1861.59,1.8964304573982873,11.492368571833948,896.9594545118118,2.2984737143667897,signal_change
4791,4792,long,1861.59,1865.35,1.9272975349283394,7.246638731330539,904.2060932431424,1.4493277462661078,signal_change
4792,4795,short,1865.35,1835.85,1.938952139262106,57.19908810823213,961.4051813513745,11.439817621646426,signal_change
4795,4797,long,1835.85,1842.54,2.0947358037996016,14.013782527419446,975.418963878794,2.802756505483889,signal_change
4797,4798,short,1842.54,1841.26,2.1175528648035735,2.7104676669485164,978.1294315457425,0.5420935333897032,signal_change
4798,4799,long,1841.26,1834.87,2.124913225825234,-13.578195513023456,964.551236032719,-2.7156391026046913,signal_change
4799,4800,short,1834.87,1825.2,2.102712968292509,20.333234403388236,984.8844704361072,4.066646880677647,signal_change
4800,4802,long,1825.2,1810.82,2.1584143555470243,-31.03799843276645,953.8464720033408,-6.207599686553291,signal_change
4802,4806,short,1810.82,1835.6,2.1069934549062657,-52.21129781257721,901.6351741907636,-10.442259562515442,signal_change
4806,4807,long,1835.6,1855.3,1.9647748402500842,38.706064352926745,940.3412385436903,7.741212870585349,signal_change
4807,4809,short,1855.3,1813.05,2.0273621269739457,85.6560498646492,1025.9972884083395,17.13120997292984,signal_change
4809,4811,long,1813.05,1830.77,2.2635829975088155,40.11069071585627,1066.1079791241957,8.022138143171254,signal_change
4811,4812,short,1830.77,1867.15,2.3293105723257335,-84.74031862121045,981.3676605029852,-16.94806372424209,signal_change
4812,4813,long,1867.15,1913.56,2.102386333187982,97.57174972325396,1078.9394102262393,19.514349944650792,signal_change
4813,4814,short,1913.56,1903.86,2.255355275457763,21.876946171940403,1100.8163563981798,4.375389234388081,signal_change
4814,4816,long,1903.86,1919.34,2.312809463717248,35.802290498343034,1136.6186468965227,7.160458099668607,signal_change
4816,4817,short,1919.34,1988.17,2.3687697789792796,-163.0424238871442,973.5762230093785,-32.608484777428835,stop_loss
4818,4829,short,1978.64,2020.53,1.9681725286244662,-82.44674722407865,891.1294757852999,-16.48934944481573,stop_loss
4830,4831,short,2020.66,2007.32,1.7640364549905472,23.532246309574155,914.661722094874,4.706449261914831,signal_change
